Customer ID,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
14324,2010-10-26 11:44:00,2,701.61,45,3,2,2,322,Loyal
14325,2010-05-19 09:20:00,1,245.48000000000002,205,1,1,1,111,Lost
14326,2010-09-02 13:29:00,2,757.13,99,2,2,3,223,Potential Loyalist
14327,2010-11-22 15:24:00,5,1583.28,18,4,3,3,433,Champion
14328,2010-09-27 16:01:00,1,445.05,74,2,1,2,212,At Risk
14329,2010-11-29 15:53:00,8,4912.38,11,4,4,4,444,Champion
14330,2010-03-26 09:10:00,1,200.63,259,1,1,1,111,Lost
14332,2010-11-23 15:24:00,2,1077.2,17,4,2,3,423,Loyal
14334,2010-10-10 10:33:00,4,1766.27,61,2,3,4,234,Potential Loyalist
14338,2010-06-21 10:32:00,1,339.88,172,1,1,2,112,Lost
14339,2010-10-07 08:50:00,1,310.75,64,2,1,2,212,At Risk
14341,2010-10-15 15:52:00,10,2285.04,56,2,4,4,244,Potential Loyalist
14342,2010-10-03 12:46:00,2,249.88,68,2,2,1,221,Potential Loyalist
14343,2010-10-14 13:05:00,4,1088.91,57,2,3,3,233,Potential Loyalist
14344,2010-12-07 10:51:00,14,2443.77,3,4,4,4,444,Champion
14346,2010-10-10 14:19:00,3,1294.17,61,2,3,3,233,Potential Loyalist
14347,2009-12-03 10:49:00,1,82.60000000000001,372,1,1,1,111,Lost
14350,2010-11-24 12:01:00,2,689.1,16,4,2,2,422,Loyal
14353,2010-10-25 14:46:00,2,285.9,46,3,2,1,321,Loyal
14355,2010-12-09 12:16:00,3,840.05,1,4,3,3,433,Champion
14358,2010-11-15 15:51:00,2,400.06,25,3,2,2,322,Loyal
14361,2010-05-10 12:29:00,1,214.70999999999998,214,1,1,1,111,Lost
14363,2010-11-02 17:01:00,2,227.47000000000003,38,3,2,1,321,Loyal
14365,2010-11-10 09:52:00,2,634.68,30,3,2,2,322,Loyal
14366,2010-07-02 17:23:00,1,136.0,161,1,1,1,111,Lost
14369,2010-03-07 15:47:00,2,469.13,278,1,2,2,122,Lost
14370,2010-09-15 10:53:00,6,1175.78,86,2,4,3,243,Potential Loyalist
14372,2010-09-22 16:17:00,2,860.08,79,2,2,3,223,Potential Loyalist
14374,2010-06-16 14:25:00,1,108.0,177,1,1,1,111,Lost
14375,2010-09-15 14:45:00,2,875.31,86,2,2,3,223,Potential Loyalist
14376,2010-01-25 15:36:00,1,215.46,319,1,1,1,111,Lost
14378,2010-03-28 12:22:00,1,131.25,257,1,1,1,111,Lost
14379,2010-11-11 16:29:00,2,920.81,29,3,2,3,323,Loyal
14380,2010-01-26 17:11:00,1,48.96,318,1,1,1,111,Lost
14381,2010-09-14 16:15:00,1,428.66,87,2,1,2,212,At Risk
14382,2010-11-14 16:32:00,1,620.73,26,3,1,2,312,New Customer
14384,2010-07-27 09:53:00,1,58.5,136,2,1,1,211,At Risk
14388,2010-12-02 11:02:00,9,3488.16,8,4,4,4,444,Champion
14389,2010-10-11 10:04:00,3,854.55,60,2,3,3,233,Potential Loyalist
14390,2010-12-02 11:57:00,5,1747.01,8,4,3,4,434,Champion
14391,2010-05-12 09:42:00,1,135.6,212,1,1,1,111,Lost
14392,2010-10-03 12:56:00,1,266.4,68,2,1,1,211,At Risk
14394,2010-05-24 10:43:00,1,93.8,200,1,1,1,111,Lost
14395,2010-12-02 18:15:00,12,4700.3,8,4,4,4,444,Champion
14396,2010-12-03 15:19:00,6,1633.94,7,4,4,3,443,Champion
14398,2010-11-03 13:46:00,2,707.79,37,3,2,3,323,Loyal
14399,2010-11-10 13:23:00,8,2113.16,30,3,4,4,344,Champion
14400,2010-10-27 13:59:00,2,1157.77,44,3,2,3,323,Loyal
14401,2010-10-11 15:25:00,9,2744.42,60,2,4,4,244,Potential Loyalist
14402,2010-02-25 13:20:00,1,285.6,288,1,1,1,111,Lost
14403,2010-04-29 08:47:00,2,404.7,225,1,2,2,122,Lost
14404,2010-12-05 16:00:00,8,1424.79,5,4,4,3,443,Champion
14405,2010-11-18 11:40:00,1,195.0,22,3,1,1,311,New Customer
14408,2010-08-25 13:08:00,4,1503.24,107,2,3,3,233,Potential Loyalist
14409,2010-12-06 15:06:00,5,1696.64,4,4,3,3,433,Champion
14410,2010-11-28 14:57:00,2,1546.07,12,4,2,3,423,Loyal
14412,2010-10-11 12:33:00,1,656.16,60,2,1,2,212,At Risk
14413,2010-10-25 14:41:00,3,647.67,46,3,3,2,332,Loyal
14414,2010-11-30 10:12:00,1,902.35,10,4,1,3,413,New Customer
14415,2010-11-25 13:51:00,10,6191.32,15,4,4,4,444,Champion
14417,2010-11-17 10:55:00,1,604.2,23,3,1,2,312,New Customer
14419,2010-11-22 11:09:00,1,202.85,18,4,1,1,411,New Customer
14420,2010-11-08 10:49:00,3,1251.65,32,3,3,3,333,Champion
14421,2010-07-15 12:30:00,4,1656.26,148,1,3,3,133,Lost
14422,2010-11-30 10:43:00,13,6007.88,10,4,4,4,444,Champion
14423,2010-09-28 10:42:00,2,651.4100000000001,73,2,2,2,222,Potential Loyalist
14425,2010-10-01 10:24:00,3,661.39,70,2,3,2,232,Potential Loyalist
14426,2010-11-01 16:24:00,7,7246.27,39,3,4,4,344,Champion
14427,2010-08-02 11:25:00,2,900.1800000000001,130,2,2,3,223,Potential Loyalist
14429,2010-11-01 10:08:00,1,516.28,39,3,1,2,312,New Customer
14430,2010-07-16 11:35:00,3,1220.9,147,1,3,3,133,Lost
14431,2010-11-25 14:03:00,3,2143.84,15,4,3,4,434,Champion
14433,2010-08-31 12:35:00,1,289.6,101,2,1,1,211,At Risk
14435,2010-07-26 12:33:00,1,90.42,137,1,1,1,111,Lost
14436,2010-06-04 11:32:00,1,182.64,189,1,1,1,111,Lost
14437,2010-12-09 09:27:00,5,895.84,1,4,3,3,433,Champion
14439,2010-09-22 14:47:00,4,6781.8,79,2,3,4,234,Potential Loyalist
14440,2010-12-09 12:49:00,9,4281.05,1,4,4,4,444,Champion
14441,2010-11-30 19:35:00,7,2898.8,10,4,4,4,444,Champion
14442,2010-10-21 15:39:00,5,3777.2,50,3,3,4,334,Champion
14443,2010-12-06 11:03:00,2,966.27,4,4,2,3,423,Loyal
14444,2010-09-09 18:56:00,1,132.04,92,2,1,1,211,At Risk
14445,2010-09-10 11:09:00,1,221.65,91,2,1,1,211,At Risk
14446,2010-11-18 12:08:00,1,201.73,22,3,1,1,311,New Customer
14447,2010-11-04 13:32:00,1,548.5,36,3,1,2,312,New Customer
14449,2010-12-02 14:09:00,5,1575.7,8,4,3,3,433,Champion
14450,2010-11-25 11:58:00,4,645.19,15,4,3,2,432,Loyal
14451,2010-11-15 14:09:00,10,2646.18,25,3,4,4,344,Champion
14452,2010-11-09 14:13:00,2,401.15,31,3,2,2,322,Loyal
14454,2010-11-28 13:26:00,5,977.3000000000001,12,4,3,3,433,Champion
14455,2010-10-03 15:48:00,4,628.21,68,2,3,2,232,Potential Loyalist
14458,2010-11-24 12:43:00,1,237.42,16,4,1,1,411,New Customer
14459,2010-02-26 13:26:00,1,3537.821,287,1,1,4,114,Lost
14460,2010-11-08 15:00:00,6,659.16,32,3,4,2,342,Loyal
14461,2010-11-22 12:33:00,10,4610.44,18,4,4,4,444,Champion
14462,2010-10-03 14:13:00,1,265.99,68,2,1,1,211,At Risk
14463,2010-07-28 11:35:00,1,256.95,135,2,1,1,211,At Risk
14464,2010-05-20 18:00:00,2,111.0,204,1,2,1,121,Lost
14465,2010-10-07 15:09:00,8,2887.41,64,2,4,4,244,Potential Loyalist
14466,2010-12-02 13:36:00,7,2374.5,8,4,4,4,444,Champion
14467,2010-11-15 11:01:00,8,1622.23,25,3,4,3,343,Champion
14468,2009-12-06 12:21:00,1,204.24,369,1,1,1,111,Lost
14469,2010-10-19 14:30:00,4,2112.21,52,3,3,4,334,Champion
14470,2010-10-05 12:39:00,1,250.85,66,2,1,1,211,At Risk
14471,2010-04-27 17:12:00,2,400.95,227,1,2,2,122,Lost
14472,2010-01-19 13:09:00,1,291.38,325,1,1,1,111,Lost
14474,2010-05-09 12:12:00,1,730.42,215,1,1,3,113,Lost
14475,2010-10-27 09:20:00,1,225.3,44,3,1,1,311,New Customer
14477,2010-09-29 14:05:00,3,660.0,72,2,3,2,232,Potential Loyalist
14478,2010-11-22 15:29:00,4,1276.66,18,4,3,3,433,Champion
14479,2010-12-09 12:59:00,3,982.86,1,4,3,3,433,Champion
14480,2010-11-02 12:35:00,3,1020.47,38,3,3,3,333,Champion
14481,2010-10-28 19:20:00,3,1674.98,43,3,3,3,333,Champion
14482,2010-11-25 15:26:00,6,2289.76,15,4,4,4,444,Champion
14483,2009-12-03 10:16:00,1,120.0,372,1,1,1,111,Lost
14484,2010-11-03 13:50:00,3,749.0600000000001,37,3,3,3,333,Champion
14486,2010-07-16 09:42:00,2,175.5,147,1,2,1,121,Lost
14487,2010-12-06 13:22:00,2,257.28000000000003,4,4,2,1,421,Loyal
14489,2010-09-28 15:26:00,3,1111.55,73,2,3,3,233,Potential Loyalist
14490,2010-10-29 15:04:00,2,1273.47,42,3,2,3,323,Loyal
14491,2010-12-02 12:10:00,1,127.2,8,4,1,1,411,New Customer
14492,2010-10-05 13:21:00,7,1921.91,66,2,4,4,244,Potential Loyalist
14493,2010-11-14 16:16:00,5,2746.91,26,3,3,4,334,Champion
14494,2010-11-03 13:13:00,2,261.9,37,3,2,1,321,Loyal
14495,2010-02-18 08:49:00,1,51.0,295,1,1,1,111,Lost
14496,2010-12-01 15:35:00,6,2129.42,9,4,4,4,444,Champion
14497,2010-02-04 09:59:00,1,221.69,309,1,1,1,111,Lost
14498,2010-11-03 11:11:00,5,1953.95,37,3,3,4,334,Champion
14499,2010-11-30 14:28:00,4,1323.65,10,4,3,3,433,Champion
14505,2010-10-31 16:16:00,11,6096.2,40,3,4,4,344,Champion
14506,2010-12-05 14:25:00,3,1278.5,5,4,3,3,433,Champion
14507,2010-11-26 11:24:00,5,1901.25,14,4,3,4,434,Champion
14508,2010-11-28 13:21:00,3,598.52,12,4,3,2,432,Loyal
14509,2010-06-23 13:21:00,1,110.95,170,1,1,1,111,Lost
14510,2010-11-29 12:46:00,3,1007.28,11,4,3,3,433,Champion
14512,2010-11-21 13:00:00,5,948.19,19,3,3,3,333,Champion
14513,2010-09-29 12:11:00,3,332.42,72,2,3,2,232,Potential Loyalist
14514,2010-09-29 13:14:00,6,3543.63,72,2,4,4,244,Potential Loyalist
14515,2010-11-17 12:24:00,6,1647.17,23,3,4,3,343,Champion
14516,2010-07-11 14:07:00,1,163.92,152,1,1,1,111,Lost
14519,2010-01-25 11:18:00,2,206.09,319,1,2,1,121,Lost
14521,2010-08-05 16:35:00,1,199.45000000000002,127,2,1,1,211,At Risk
14522,2010-04-23 10:45:00,4,784.08,231,1,3,3,133,Lost
14524,2010-10-26 11:21:00,4,1066.03,45,3,3,3,333,Champion
14525,2010-10-07 19:03:00,8,3908.44,64,2,4,4,244,Potential Loyalist
14526,2010-11-15 13:32:00,1,262.4,25,3,1,1,311,New Customer
14527,2010-12-09 12:32:00,69,19283.48,1,4,4,4,444,Champion
14530,2010-11-08 13:05:00,10,3271.4900000000002,32,3,4,4,344,Champion
14531,2010-08-17 10:16:00,1,376.34,115,2,1,2,212,At Risk
14532,2010-10-24 12:24:00,7,2926.33,47,3,4,4,344,Champion
14533,2010-10-28 16:42:00,4,1516.65,43,3,3,3,333,Champion
14534,2010-11-07 10:44:00,8,1824.06,33,3,4,4,344,Champion
14535,2010-11-09 16:03:00,6,3166.54,31,3,4,4,344,Champion
14537,2010-03-26 13:44:00,1,285.84,259,1,1,1,111,Lost
14538,2010-06-27 10:23:00,3,982.59,166,1,3,3,133,Lost
14540,2010-11-25 10:51:00,8,2799.08,15,4,4,4,444,Champion
14541,2010-10-19 15:07:00,6,1038.03,52,3,4,3,343,Champion
14543,2010-11-24 10:20:00,23,11276.44,16,4,4,4,444,Champion
14544,2010-08-26 16:00:00,1,957.98,106,2,1,3,213,At Risk
14545,2010-02-03 15:23:00,1,349.25,310,1,1,2,112,Lost
14546,2010-11-28 12:15:00,6,2619.81,12,4,4,4,444,Champion
14548,2010-08-12 15:48:00,7,1974.69,120,2,4,4,244,Potential Loyalist
14549,2010-10-15 08:26:00,3,627.3100000000001,56,2,3,2,232,Potential Loyalist
14550,2010-11-16 14:05:00,2,587.69,24,3,2,2,322,Loyal
14551,2010-10-24 14:45:00,5,693.8100000000001,47,3,3,2,332,Loyal
14552,2010-11-24 12:36:00,2,346.21,16,4,2,2,422,Loyal
14553,2010-10-24 12:00:00,4,982.27,47,3,3,3,333,Champion
14555,2010-11-23 11:35:00,4,1991.49,17,4,3,4,434,Champion
14556,2010-04-22 14:57:00,3,835.34,232,1,3,3,133,Lost
14558,2010-02-23 12:51:00,3,655.5,290,1,3,2,132,Lost
14559,2010-11-14 16:05:00,1,75.6,26,3,1,1,311,New Customer
14560,2010-11-25 09:50:00,22,3876.2599999999998,15,4,4,4,444,Champion
14562,2010-11-14 11:10:00,8,1654.63,26,3,4,3,343,Champion
14563,2010-07-18 12:01:00,2,679.44,145,1,2,2,122,Lost
14564,2010-10-01 09:02:00,2,2605.62,70,2,2,4,224,Potential Loyalist
14565,2010-08-23 09:48:00,1,760.1,109,2,1,3,213,At Risk
14566,2010-10-18 14:57:00,3,2660.0,53,3,3,4,334,Champion
14568,2010-09-30 17:15:00,1,919.7,71,2,1,3,213,At Risk
14569,2010-09-13 10:51:00,3,371.59,88,2,3,2,232,Potential Loyalist
14570,2010-09-22 13:07:00,1,395.69,79,2,1,2,212,At Risk
14571,2010-10-10 15:06:00,1,161.65,61,2,1,1,211,At Risk
14572,2010-10-18 17:11:00,4,2782.34,53,3,3,4,334,Champion
14573,2010-12-02 19:59:00,5,968.0,8,4,3,3,433,Champion
14574,2009-12-07 12:42:00,1,143.70000000000002,368,1,1,1,111,Lost
14575,2010-08-08 14:51:00,1,460.71,124,2,1,2,212,At Risk
14576,2010-12-02 17:51:00,1,35.400000000000006,8,4,1,1,411,New Customer
14577,2010-11-10 12:19:00,3,514.54,30,3,3,2,332,Loyal
14579,2010-10-03 14:36:00,1,105.56,68,2,1,1,211,At Risk
14580,2010-07-09 15:20:00,1,14.85,154,1,1,1,111,Lost
14581,2010-06-13 15:48:00,1,295.2,180,1,1,1,111,Lost
14583,2010-11-21 15:28:00,3,728.48,19,3,3,3,333,Champion
14584,2010-10-14 13:48:00,4,705.65,57,2,3,2,232,Potential Loyalist
14585,2010-11-22 12:44:00,4,986.22,18,4,3,3,433,Champion
14588,2010-05-10 15:08:00,1,135.39,214,1,1,1,111,Lost
14589,2010-12-03 11:42:00,1,39.75,7,4,1,1,411,New Customer
14590,2010-10-11 12:06:00,20,3006.62,60,2,4,4,244,Potential Loyalist
14593,2010-11-07 12:51:00,9,3094.02,33,3,4,4,344,Champion
14594,2010-12-01 13:54:00,1,255.0,9,4,1,1,411,New Customer
14595,2010-09-12 12:47:00,2,423.85,89,2,2,2,222,Potential Loyalist
14596,2010-03-23 12:13:00,1,229.47,262,1,1,1,111,Lost
14597,2010-11-25 13:38:00,4,1318.39,15,4,3,3,433,Champion
14598,2010-05-19 13:07:00,1,162.07,205,1,1,1,111,Lost
14599,2010-11-14 14:49:00,2,474.54,26,3,2,2,322,Loyal
14600,2010-11-11 15:56:00,1,471.84,29,3,1,2,312,New Customer
14602,2010-02-21 15:47:00,1,205.36,292,1,1,1,111,Lost
14604,2010-03-16 13:00:00,1,143.85999999999999,269,1,1,1,111,Lost
14605,2010-11-30 14:07:00,4,937.16,10,4,3,3,433,Champion
14606,2010-12-08 12:08:00,102,18704.41,2,4,4,4,444,Champion
14607,2010-08-29 13:35:00,8,7568.13,103,2,4,4,244,Potential Loyalist
14608,2010-11-25 15:52:00,7,1567.79,15,4,4,3,443,Champion
14609,2010-11-14 10:14:00,6,884.64,26,3,4,3,343,Champion
14610,2010-11-09 10:58:00,2,24.35,31,3,2,1,321,Loyal
14611,2010-09-22 09:19:00,2,604.3299999999999,79,2,2,2,222,Potential Loyalist
14612,2010-10-20 16:01:00,1,877.7,51,3,1,3,313,New Customer
14613,2010-01-28 13:02:00,1,76.32000000000001,316,1,1,1,111,Lost
14614,2010-11-18 13:04:00,1,295.13,22,3,1,1,311,New Customer
14615,2010-11-10 13:36:00,5,951.76,30,3,3,3,333,Champion
14616,2010-11-19 16:33:00,2,121.7,21,3,2,1,321,Loyal
14617,2010-11-02 11:41:00,2,190.47,38,3,2,1,321,Loyal
14618,2010-11-28 10:24:00,4,788.88,12,4,3,3,433,Champion
14619,2010-06-16 14:41:00,1,896.8,177,1,1,3,113,Lost
14621,2010-07-16 07:50:00,4,1212.21,147,1,3,3,133,Lost
14623,2010-11-24 15:26:00,5,1170.33,16,4,3,3,433,Champion
14624,2010-10-20 15:16:00,4,588.22,51,3,3,2,332,Loyal
14625,2010-11-30 12:33:00,9,3598.25,10,4,4,4,444,Champion
14626,2010-11-09 09:23:00,7,2619.65,31,3,4,4,344,Champion
14627,2010-11-25 16:32:00,1,462.75,15,4,1,2,412,New Customer
14628,2010-09-23 18:24:00,3,1326.04,78,2,3,3,233,Potential Loyalist
14630,2010-08-12 16:38:00,1,338.65,120,2,1,2,212,At Risk
14631,2010-11-18 10:37:00,3,1018.71,22,3,3,3,333,Champion
14634,2010-09-28 10:40:00,4,2124.46,73,2,3,4,234,Potential Loyalist
14635,2010-09-12 10:47:00,1,215.22,89,2,1,1,211,At Risk
14637,2010-01-31 15:52:00,1,106.67999999999999,313,1,1,1,111,Lost
14639,2010-10-27 13:47:00,3,1994.47,44,3,3,4,334,Champion
14640,2010-10-26 09:45:00,4,1541.98,45,3,3,3,333,Champion
14643,2010-04-01 08:33:00,3,986.08,253,1,3,3,133,Lost
14644,2010-10-21 10:10:00,5,1416.96,50,3,3,3,333,Champion
14645,2010-03-15 11:33:00,1,279.8,270,1,1,1,111,Lost
14646,2010-11-30 16:28:00,78,248396.5,10,4,4,4,444,Champion
14647,2010-07-04 13:27:00,1,276.75,159,1,1,1,111,Lost
14648,2010-10-19 13:12:00,15,4546.86,52,3,4,4,344,Champion
14649,2010-11-22 13:59:00,5,2358.02,18,4,3,4,434,Champion
14650,2010-04-29 20:27:00,1,62.5,224,1,1,1,111,Lost
14651,2010-11-10 16:05:00,7,1379.52,30,3,4,3,343,Champion
14653,2010-07-14 12:19:00,5,1666.99,149,1,3,3,133,Lost
14654,2009-12-01 12:57:00,1,246.86,374,1,1,1,111,Lost
14655,2010-11-16 12:28:00,3,1946.28,24,3,3,4,334,Champion
14656,2010-10-20 13:26:00,3,523.6,51,3,3,2,332,Loyal
14657,2010-10-06 15:33:00,2,612.65,65,2,2,2,222,Potential Loyalist
14662,2010-10-08 13:31:00,3,645.16,63,2,3,2,232,Potential Loyalist
14663,2010-10-05 13:21:00,2,490.6,66,2,2,2,222,Potential Loyalist
14665,2010-10-08 14:40:00,2,913.95,63,2,2,3,223,Potential Loyalist
14667,2010-12-09 14:19:00,31,12685.94,1,4,4,4,444,Champion
14668,2010-09-20 15:03:00,1,111.63,81,2,1,1,211,At Risk
14669,2010-03-16 09:39:00,4,1973.94,269,1,3,4,134,Lost
14670,2009-12-07 13:59:00,1,190.47,368,1,1,1,111,Lost
14671,2010-06-08 13:39:00,2,1127.45,185,1,2,3,123,Lost
14672,2010-07-12 10:23:00,2,347.59,151,1,2,2,122,Lost
14673,2010-12-07 12:49:00,3,1674.41,3,4,3,3,433,Champion
14674,2010-07-18 14:25:00,1,173.66,145,1,1,1,111,Lost
14675,2010-11-16 12:22:00,1,462.15,24,3,1,2,312,New Customer
14676,2010-11-10 12:32:00,6,5808.55,30,3,4,4,344,Champion
14677,2010-04-26 09:48:00,1,184.91,228,1,1,1,111,Lost
14678,2010-05-09 14:32:00,1,403.39,215,1,1,2,112,Lost
14679,2010-11-23 11:51:00,3,1289.44,17,4,3,3,433,Champion
14680,2010-12-03 12:05:00,43,28658.66,7,4,4,4,444,Champion
14681,2010-11-17 15:42:00,3,376.20000000000005,23,3,3,2,332,Loyal
14682,2010-10-07 09:53:00,4,1462.81,64,2,3,3,233,Potential Loyalist
14683,2010-04-30 17:18:00,1,146.56,224,1,1,1,111,Lost
14684,2010-11-14 14:07:00,1,232.27,26,3,1,1,311,New Customer
14685,2010-05-12 13:08:00,8,4619.79,212,1,4,4,144,Lost
14686,2010-10-21 18:31:00,5,885.83,50,3,3,3,333,Champion
14687,2010-11-04 18:56:00,2,773.6800000000001,36,3,2,3,323,Loyal
14688,2010-12-01 09:37:00,8,2082.7,9,4,4,4,444,Champion
14690,2010-11-12 14:51:00,2,422.63,28,3,2,2,322,Loyal
14692,2010-11-24 12:40:00,8,1153.54,16,4,4,3,443,Champion
14693,2010-10-10 13:26:00,6,992.46,61,2,4,3,243,Potential Loyalist
14694,2010-04-01 19:46:00,1,244.31,253,1,1,1,111,Lost
14695,2010-07-08 14:18:00,3,1620.07,155,1,3,3,133,Lost
14696,2010-12-01 15:37:00,2,688.95,9,4,2,2,422,Loyal
14699,2010-09-30 15:14:00,3,593.47,71,2,3,2,232,Potential Loyalist
14700,2010-10-20 12:26:00,2,880.96,51,3,2,3,323,Loyal
14701,2010-09-23 11:46:00,6,2012.72,78,2,4,4,244,Potential Loyalist
14702,2010-12-09 19:23:00,13,3462.08,1,4,4,4,444,Champion
14704,2010-10-11 11:53:00,2,266.66,60,2,2,1,221,Potential Loyalist
14706,2010-03-31 11:09:00,1,390.69,254,1,1,2,112,Lost
14707,2010-09-30 11:37:00,2,139.2,71,2,2,1,221,Potential Loyalist
14708,2010-12-06 12:23:00,3,1085.91,4,4,3,3,433,Champion
14709,2010-11-25 11:28:00,12,3965.29,15,4,4,4,444,Champion
14710,2010-11-25 13:29:00,9,1316.46,15,4,4,3,443,Champion
14712,2010-10-17 14:49:00,1,411.0,54,2,1,2,212,At Risk
14713,2010-12-09 18:58:00,11,2752.51,1,4,4,4,444,Champion
14714,2010-10-28 17:46:00,3,746.05,43,3,3,3,333,Champion
14715,2010-09-23 13:04:00,4,973.0699999999999,78,2,3,3,233,Potential Loyalist
14716,2010-09-21 12:07:00,1,235.77,80,2,1,1,211,At Risk
14717,2009-12-06 13:05:00,1,81.3,369,1,1,1,111,Lost
14718,2010-10-25 13:07:00,1,226.42,46,3,1,1,311,New Customer
14721,2010-11-25 13:08:00,1,115.77,15,4,1,1,411,New Customer
14722,2010-08-19 14:34:00,2,325.45,113,2,2,2,222,Potential Loyalist
14723,2010-12-03 14:26:00,7,934.76,7,4,4,3,443,Champion
14724,2010-04-28 13:26:00,1,345.25,226,1,1,2,112,Lost
14725,2010-11-10 11:47:00,3,597.16,30,3,3,2,332,Loyal
14726,2010-02-23 12:35:00,1,124.75,290,1,1,1,111,Lost
14727,2010-06-11 13:30:00,2,199.35,182,1,2,1,121,Lost
14728,2010-10-22 15:57:00,1,190.58,49,3,1,1,311,New Customer
14729,2010-12-01 12:43:00,3,593.89,9,4,3,2,432,Loyal
14732,2010-11-12 16:42:00,11,2814.58,28,3,4,4,344,Champion
14733,2010-12-07 11:30:00,4,6599.06,3,4,3,4,434,Champion
14734,2010-10-10 12:04:00,4,1056.42,61,2,3,3,233,Potential Loyalist
14735,2010-11-16 13:39:00,24,6174.47,24,3,4,4,344,Champion
14736,2010-08-11 15:21:00,2,401.08,121,2,2,2,222,Potential Loyalist
14737,2010-11-04 11:29:00,1,2389.62,36,3,1,4,314,New Customer
14738,2010-05-27 20:31:00,2,507.45,196,1,2,2,122,Lost
14739,2010-12-07 14:58:00,19,8385.22,3,4,4,4,444,Champion
14740,2010-10-26 09:47:00,8,2712.85,45,3,4,4,344,Champion
14741,2010-12-02 08:43:00,2,497.25,8,4,2,2,422,Loyal
14742,2010-09-30 14:07:00,1,579.85,71,2,1,2,212,At Risk
14743,2010-04-26 10:26:00,1,50.48,228,1,1,1,111,Lost
14744,2010-12-08 10:21:00,8,2785.1,2,4,4,4,444,Champion
14745,2010-07-26 13:07:00,7,1351.55,137,1,4,3,143,Lost
14746,2010-10-29 14:44:00,4,593.5,42,3,3,2,332,Loyal
14748,2010-12-06 10:24:00,7,1736.57,4,4,4,4,444,Champion
14749,2010-08-17 12:36:00,1,310.15,115,2,1,2,212,At Risk
14750,2009-12-03 17:57:00,1,112.03,372,1,1,1,111,Lost
14751,2010-01-24 13:37:00,2,126.45,320,1,2,1,121,Lost
14753,2010-09-05 11:04:00,1,306.36,96,2,1,1,211,At Risk
14754,2010-10-10 10:22:00,4,912.4300000000001,61,2,3,3,233,Potential Loyalist
14755,2010-11-23 14:42:00,14,4962.27,17,4,4,4,444,Champion
14756,2010-11-22 09:22:00,2,1914.8,18,4,2,4,424,Loyal
14758,2010-11-08 09:42:00,3,1380.91,32,3,3,3,333,Champion
14761,2010-09-21 14:22:00,1,192.02,80,2,1,1,211,At Risk
14762,2010-03-23 15:36:00,1,117.05,262,1,1,1,111,Lost
14766,2010-12-08 15:33:00,6,4082.76,2,4,4,4,444,Champion
14767,2010-08-22 14:54:00,1,382.81,110,2,1,2,212,At Risk
14769,2010-11-14 13:39:00,9,5097.13,26,3,4,4,344,Champion
14770,2010-08-29 10:45:00,6,2761.2200000000003,103,2,4,4,244,Potential Loyalist
14771,2010-03-28 12:52:00,2,594.62,257,1,2,2,122,Lost
14773,2010-04-26 10:29:00,1,140.55,228,1,1,1,111,Lost
14774,2010-06-29 12:26:00,1,241.45,164,1,1,1,111,Lost
14775,2010-12-02 16:38:00,1,406.56,8,4,1,2,412,New Customer
14776,2010-11-17 09:53:00,4,1170.0,23,3,3,3,333,Champion
14777,2010-11-01 12:50:00,1,307.56,39,3,1,1,311,New Customer
14783,2010-02-18 16:16:00,1,307.3,295,1,1,1,111,Lost
14784,2010-11-15 09:49:00,1,159.94,25,3,1,1,311,New Customer
14786,2010-06-07 13:42:00,1,90.96,186,1,1,1,111,Lost
14787,2010-08-25 14:38:00,1,110.65,107,2,1,1,211,At Risk
14788,2010-04-22 18:16:00,1,476.88,232,1,1,2,112,Lost
14790,2010-11-30 17:45:00,6,1781.56,10,4,4,4,444,Champion
14791,2010-04-12 10:24:00,1,303.63,242,1,1,1,111,Lost
14793,2010-06-22 16:54:00,1,396.91,171,1,1,2,112,Lost
14794,2010-11-02 09:06:00,3,633.99,38,3,3,2,332,Loyal
14796,2010-12-08 10:40:00,11,2867.15,2,4,4,4,444,Champion
14797,2010-07-20 14:07:00,1,300.31,143,1,1,1,111,Lost
14798,2010-11-23 15:59:00,5,550.5699999999999,17,4,4,2,442,Loyal
14799,2009-12-02 11:18:00,1,180.45,373,1,1,1,111,Lost
14800,2010-12-05 11:10:00,6,3434.58,5,4,4,4,444,Champion
14802,2010-09-27 16:34:00,2,1502.98,74,2,2,3,223,Potential Loyalist
14805,2010-10-31 14:50:00,3,549.99,40,3,3,2,332,Loyal
14806,2010-09-26 15:50:00,1,110.04,75,2,1,1,211,At Risk
14807,2010-11-14 12:47:00,2,519.29,26,3,2,2,322,Loyal
14809,2010-03-28 15:44:00,2,686.76,257,1,2,2,122,Lost
14810,2010-12-05 12:08:00,3,449.14,5,4,3,2,432,Loyal
14811,2010-11-17 13:09:00,1,170.5,23,3,1,1,311,New Customer
14812,2010-04-20 12:13:00,1,185.8,234,1,1,1,111,Lost
14813,2010-12-05 11:57:00,4,935.44,5,4,3,3,433,Champion
14814,2010-05-07 14:10:00,1,160.46,217,1,1,1,111,Lost
14817,2010-11-09 12:15:00,5,2849.52,31,3,4,4,344,Champion
14818,2010-09-07 14:16:00,3,512.61,94,2,3,2,232,Potential Loyalist
14819,2010-08-02 17:19:00,2,198.09,130,2,2,1,221,Potential Loyalist
14820,2010-11-24 17:15:00,5,767.47,16,4,4,3,443,Champion
